key,scientificName,canonicalName,rank,taxonomicStatus,kingdom,phylum,class,order,family,genus,species,numDescendants,oldSpeciesCanonicalName,oldSpeciesScientificName,oldSpeciesKey,oldSpeciesTaxonomicStatus,oldSpeciesNomenclaturalStatus,oldSpeciesAuthorship,oldSpeciesPublishedIn
4686888,"Lichenaula phloeochroa Turner, 1898",Lichenaula phloeochroa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula phloeochroa,4,Lichenaula provisa,"Lichenaula provisa Lucas, 1900",4686889,SYNONYM,,"Lucas, 1900",
4686892,"Lichenaula maculosa (Turner, 1898)",Lichenaula maculosa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Lichenaula,Lichenaula maculosa,6,Polynesa maculosa,"Polynesa maculosa Turner, 1898",4686893,SYNONYM,,"Turner, 1898",Turner (1898) Transactions of the Royal Society of South Australia. 22.
4684831,"Heterochyta aprepta (Turner, 1947)",Heterochyta aprepta,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Heterochyta,Heterochyta aprepta,1,Heterochyta abrepta,"Heterochyta abrepta Nye & Fletcher, 1991",12048490,SYNONYM,,"Nye & Fletcher, 1991",Turner (1947) Proceedings of the Linnean Society of New South Wales. 72.
4684831,"Heterochyta aprepta (Turner, 1947)",Heterochyta aprepta,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Heterochyta,Heterochyta aprepta,1,Macrobela aprepta,"Macrobela aprepta Turner, 1947",5802151,SYNONYM,,"Turner, 1947",
4684829,"Heterochyta infesta (Meyrick, 1921)",Heterochyta infesta,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Heterochyta,Heterochyta infesta,0,Heterobathra infesta,"Heterobathra infesta Meyrick, 1921",4684830,SYNONYM,,"Meyrick, 1921",
4684833,"Heterochyta pyrotypa Common, 1996",Heterochyta pyrotypa,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Heterochyta,Heterochyta pyrotypa,0,Pleurota pyrosema,"Pleurota pyrosema Lower, 1899",8389314,HETEROTYPIC_SYNONYM,,"Lower, 1899",
4685340,"Catoryctis leucomerata (Lower, 1893)",Catoryctis leucomerata,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis,Catoryctis leucomerata,2,Phthonerodes leucomerata,"Phthonerodes leucomerata Lower, 1893",4685341,SYNONYM,,"Lower, 1893",
4685347,"Catoryctis sciastis (Meyrick, 1915)",Catoryctis sciastis,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis,Catoryctis sciastis,1,Xylorycta sciastis,"Xylorycta sciastis Meyrick, 1915",1835252,SYNONYM,,"Meyrick, 1915",
1838972,"Catoryctis subnexella (Walker, 1864)",Catoryctis subnexella,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis,Catoryctis subnexella,0,Oecophora subnexella,"Oecophora subnexella Walker, 1864",4685345,SYNONYM,,"Walker, 1864",
1838978,"Catoryctis subparallela (Walker, 1864)",Catoryctis subparallela,SPECIES,ACCEPTED,Animalia,Arthropoda,Insecta,Lepidoptera,Xyloryctidae,Catoryctis,Catoryctis subparallela,2,Oecophora fissulella,"Oecophora fissulella Walker, 1864",4685343,SYNONYM,,"Walker, 1864",
